0,9.155876,-8.875306,10.717793,0.043096,0.665588,9.23683,0,0,0
1,9.155876,-9.473856,10.119243,0.095768,0.699107,9.165004,0,0,0
2,7.958775,-8.875306,9.520693,0.052672,0.751779,9.227253,0,0,0
3,9.155876,-9.473856,10.717793,0.023942,0.746991,9.179369,0,0,0
4,7.958775,-8.875306,10.119243,0.105345,0.761356,9.227253,0,0,0
5,6.761674,-8.875306,10.119243,0.062249,0.742203,9.006987,0,0,0
6,7.360225,-8.875306,10.119243,0.143652,0.6608,9.08839,0,0,0
7,8.557326,-8.875306,10.717793,0.086191,0.656011,9.074024,0,0,0
8,7.958775,-8.875306,11.316344,0.09098,0.71826,9.141062,0,0,0
9,8.557326,-8.875306,9.520693,0.062249,0.727837,9.121908,0,0,0
10,8.557326,-8.276755,9.520693,0.043096,0.766145,9.241618,0,0,0
11,7.958775,-8.276755,10.119243,0.124498,0.670376,9.069236,0,0,0
12,8.557326,-7.079654,10.119243,0.019154,0.703895,9.11712,0,0,0
13,6.761674,-6.481104,10.717793,0.081403,0.68953,9.141062,0,0,0
14,7.360225,-7.079654,10.717793,0.038307,0.746991,9.141062,0,0,0
15,7.958775,-7.079654,10.717793,0.02873,0.675165,9.150639,0,0,0
16,8.557326,-8.276755,10.717793,0.052672,0.679953,9.112332,0,0,0
17,8.557326,-8.276755,10.119243,0.071826,0.68953,9.255984,0,0,0
18,7.360225,-8.276755,10.119243,0.148441,0.679953,9.08839,0,0,0
19,8.557326,-7.678205,10.119243,0.02873,0.675165,9.074024,0,0,0
20,9.754426,-7.678205,10.119243,0.09098,0.603339,8.944737,0,0,0
21,10.352977,-7.079654,10.717793,0,0.684742,9.179369,0,0,0
22,9.155876,-6.481104,10.717793,0.057461,0.766145,9.150639,0,0,0
23,10.352977,-6.481104,10.119243,0.105345,0.665588,9.11712,0,0,0
24,9.155876,-5.882553,10.119243,0.057461,0.684742,9.054871,0,0,0
25,9.754426,-6.481104,11.316344,0.067038,0.746991,9.126697,0,0,0
26,8.557326,-5.882553,11.316344,0.047884,0.732626,9.097966,0,0,0
27,8.557326,-4.685453,11.316344,0.086191,0.727837,9.160216,0,0,0
28,7.958775,-5.284003,11.316344,-0.043096,0.703895,8.944737,0,0,0
29,6.761674,-5.284003,10.717793,0.062249,0.746991,9.160216,0,0,0
30,7.360225,-4.685453,10.119243,0.09098,0.713472,9.097966,0,0,0
31,7.360225,-4.685453,10.717793,0.095768,0.703895,9.284714,0,0,0
32,7.958775,-5.284003,10.717793,0.043096,0.703895,9.179369,0,0,0
33,7.360225,-4.685453,10.717793,0.09098,0.670376,9.126697,0,0,0
34,8.557326,-5.284003,11.914894,0.038307,0.71826,9.179369,0,0,0
35,7.958775,-5.284003,10.717793,-0.038307,0.708684,9.246407,0,0,0
36,8.557326,-5.882553,10.119243,0.052672,0.708684,9.169792,0,0,0
37,9.155876,-5.284003,10.119243,0.047884,0.675165,9.2081,0,0,0
38,10.352977,-4.685453,9.520693,0.081403,0.742203,9.141062,0,0,0
