1,-0.59855,0,0.59855,0.631132008,-0.040513456,0.676526707,,,0
2,0.59855,-0.59855,-0.59855,0.634060754,-0.043442202,0.695563201,,,
3,0,0,0,0.627227115,-0.035632314,0.676038634,,,
4,0,0,-0.598551,0.630155861,-0.038072885,0.684336493,,,
5,0,-0.598551,0,0.638453823,-0.03270367,0.69312263,,,
6,0,-0.59855,0.598551,0.631132008,-0.039049134,0.681895923,,,
7,0,0,0,0.637965647,-0.036120489,0.679455352,,,
8,0.598551,1.197101,0,0.634548828,-0.03270367,0.669693068,,,
9,-0.598551,0,0,0.636501325,-0.033679918,0.684336493,,,
10,0,-0.598551,0.59855,0.634060754,-0.041489704,0.680919776,,,
11,-0.59855,0,0,0.634548828,-0.02928685,0.688729562,,,
12,1.197101,0,-0.59855,0.634060754,-0.035144241,0.675550459,,,
13,0,0.598551,-0.598551,0.629179613,-0.033679918,0.671157492,,,
14,0,0,0.598551,0.634548828,-0.027334455,0.685800917,,,
15,-0.598551,0.59855,0.59855,0.636501325,-0.03270367,0.678479205,,,
16,-0.59855,0,-0.59855,0.637477574,-0.031239348,0.668716922,,,
17,0,0,0.59855,0.631132008,-0.033679918,0.689217635,,,
18,0,0.59855,0,0.631620183,-0.034167992,0.671645566,,,
19,0,-0.59855,0,0.634548828,-0.031239348,0.678479205,,,
20,0.59855,0,-0.59855,0.633084506,-0.03270367,0.668228746,,,
21,0,0,0.59855,0.642358716,-0.035144241,0.682872171,,,
22,0,-0.59855,0,0.636013252,-0.029775025,0.686777064,,,
23,0,0.59855,-0.59855,0.635525076,-0.039049134,0.68384842,,,
24,0.598551,-0.59855,0,0.629667686,-0.030263099,0.691658308,,,
25,0,0,0,0.630643935,-0.036608563,0.681407849,,,
26,-0.598551,0,0.59855,0.628203364,-0.036120489,0.671157492,,,
27,0,0.59855,0,0.640406218,-0.035144241,0.672621814,,,
28,0,0,0,0.630155861,-0.034656167,0.685800917,,,
29,0,0,-1.197101,0.629667686,-0.034167992,0.68726524,,,
30,-0.59855,0.59855,0.598551,0.636013252,-0.03270367,0.668716922,,,
31,0.59855,0.598401,0.59855,0.630643935,-0.034656167,0.687753313,,,
32,0,0,0,0.637477574,-0.035144241,0.676526707,,,
33,-0.59855,0.598551,0.598551,0.636013252,-0.02928685,0.677502956,,,
34,0,0,0.59855,0.640406218,-0.025381957,0.682384098,,,
35,-0.598551,0,0,0.632108257,-0.039049134,0.676038634,,,
36,-0.59855,-0.598551,0,0.638453823,-0.03856106,0.685800917,,,
37,1.197101,0.598551,0,0.633572681,-0.033679918,0.673598063,,,
38,-0.598551,0.59855,0,0.642358716,-0.034656167,0.686288991,,,
39,0.598551,-0.59855,0,0.634548828,-0.023917635,0.676526707,,,
40,-0.598551,0,-0.59855,0.629667686,-0.034656167,0.67457421,,,
41,-0.59855,0,0.59855,0.631620183,-0.037096738,0.681895923,,,
42,0.59855,-0.598551,-0.59855,0.628203364,-0.03270367,0.682384098,,,
43,0,0,0,0.635525076,-0.043930275,0.685800917,,,
44,0.598551,0.598551,0,0.635525076,-0.031727421,0.67799103,,,
45,0,-0.598551,0,0.630643935,-0.032215596,0.678967278,,,
46,0,-1.196951,-0.598551,0.636501325,-0.03270367,0.682384098,,,
47,-0.598551,0.59855,0,0.640406218,-0.033679918,0.670669317,,,
48,0.598551,0,0.598551,0.638941896,-0.03270367,0.674086137,,,
49,-0.598551,0,-0.598551,0.631620183,-0.034167992,0.686288991,,,
50,1.197101,0.598401,0,0.636989399,-0.028310601,0.671645566,,,
51,-1.197101,0,0,0.640894393,-0.02342946,0.673598063,,,
52,-0.59855,-0.598401,0,0.638941896,-0.037584811,0.678479205,,,
53,0.59855,0,0,0.637965647,-0.038072885,0.673109888,,,
54,0,0,1.197101,0.632108257,-0.034167992,0.680919776,,,
55,0,0,-0.59855,0.631620183,-0.028310601,0.673598063,,,
56,-0.59855,0,-0.598551,0.634548828,-0.030263099,0.669693068,,,
57,0.59855,0,-0.59855,0.639429969,-0.035632314,0.674086137,,,
58,0,0,0.59855,0.639918145,-0.025381957,0.680919776,,,
59,0,0,0.598551,0.637965647,-0.041001631,0.677502956,,,
60,0.598551,0,0.59855,0.633084506,-0.036608563,0.690193884,,,
61,0.59855,0,-1.197101,0.632596432,-0.030263099,0.674086137,,,
62,-0.59855,1.196952,-0.59855,0.637965647,-0.02928685,0.680919776,,,
63,-0.598551,-1.196952,0.59855,0.634548828,-0.027822528,0.675550459,,,
64,0.598551,0,1.197101,0.638453823,-0.035144241,0.680919776,,,
65,0,0,-0.59855,0.636501325,-0.031727421,0.680919776,,,
66,0,0,-0.598551,0.634548828,-0.035144241,0.685312742,,,
67,0,0,0,0.635525076,-0.041001631,0.666764424,,,
68,0.59855,0,0.598551,0.623810296,-0.028310601,0.677014781,,,
69,0,0.598401,0.59855,0.634060754,-0.034167992,0.677502956,,,
70,0,-0.598401,-1.197101,0.629179613,-0.034167992,0.675550459,,,
71,-0.59855,0.598401,0,0.634548828,-0.040513456,0.6804316,,,
72,-0.598551,-1.196951,0,0.632596432,-0.036608563,0.677014781,,,
73,0.598551,0,0,0.626739042,-0.034167992,0.678479205,,,
74,0,-0.59855,-0.59855,0.632596432,-0.03856106,0.676038634,,,
75,-0.598551,1.1971,0.59855,0.633572681,-0.033679918,0.684336493,,,
76,-0.59855,0,0,0.638453823,-0.035632314,0.67457421,,,
77,0.59855,0,1.197101,0.632596432,-0.030751172,0.668716922,,,
78,-0.59855,0,-0.59855,0.626739042,-0.040513456,0.682384098,,,
79,0.59855,-1.1971,0,0.637477574,-0.033191743,0.681407849,,,
80,0.598551,0.59855,-0.598551,0.634548828,-0.029775025,0.674086137,,,
81,0,1.196951,0.598551,0.636501325,-0.035144241,0.673598063,,,
82,-0.598551,-0.598401,-0.598551,0.637477574,-0.033679918,0.690193884,,,
83,0,0.598401,0,0.631620183,-0.034167992,0.673109888,,,
84,1.197101,-0.598401,0.598551,0.634060754,-0.026846279,0.68726524,,,
85,-0.59855,-0.59855,0,0.628203364,-0.039049134,0.685800917,,,
86,-0.598551,-0.59855,-0.598551,0.635525076,-0.033191743,0.684336493,,,
87,0,0.59855,0,0.630155861,-0.038072885,0.685312742,,,
88,0,-0.59855,0,0.639429969,-0.03270367,0.667252497,,,
89,1.197101,0,0,0.632108257,-0.025870031,0.675550459,,,
90,-0.59855,-0.598551,0.598551,0.636013252,-0.030263099,0.673109888,,,
91,0,0.598551,0.59855,0.641382467,-0.031727421,0.68384842,,,
92,0,0,-0.59855,0.631132008,-0.035632314,0.67799103,,,
93,0,0.59855,0,0.636501325,-0.03270367,0.687753313,,,
94,0,0,0,0.629667686,-0.036120489,0.666276351,,,
95,0,0,-0.598551,0.638453823,-0.031239348,0.682872171,,,
96,0,0.59855,0,0.636013252,-0.031727421,0.685312742,,,
97,-0.598551,0,0.598551,0.632596432,-0.031239348,0.685800917,,,
98,-0.59855,-0.59855,0.59855,0.636989399,-0.033679918,0.673109888,,,
99,0,0.59855,0,0.638941896,-0.027822528,0.666276351,,,
100,0.59855,0,0,0.636989399,-0.027334455,0.668228746,,,
101,0,-0.59855,-0.59855,0.639918145,-0.033679918,0.670669317,,,
102,-0.59855,-0.59855,0,0.630643935,-0.032215596,0.6804316,,,
103,0.59855,0.59855,-0.598551,0.632596432,-0.035144241,0.681407849,,,
104,0,0,0,0.630155861,-0.042954027,0.676038634,,,
105,0,-0.59855,0,0.626250866,-0.040513456,0.679455352,,,
106,0,0.59855,0.598551,0.627227115,-0.034656167,0.695075025,,,
107,0,0.59855,0,0.631620183,-0.033679918,0.686777064,,,
108,1.795652,1.196952,0,0.637477574,-0.028310601,0.683360347,,,
109,-1.197101,-1.196952,-1.197101,0.636501325,-0.030751172,0.68726524,,,
110,0,-0.59855,0.59855,0.637477574,-0.034656167,0.676038634,,,
111,0.59855,0,0.598551,0.639918145,-0.031727421,0.672133639,,,
112,0,0.59855,-0.598551,0.642846789,-0.042465953,0.68384842,,,
113,0,0,-0.59855,0.639918145,-0.028798777,0.666276351,,,
114,-0.59855,-0.59855,0,0.630155861,-0.029775025,0.678967278,,,
115,-0.598551,0.59855,0.59855,0.638453823,-0.034167992,0.664811927,,,
116,0.598551,0,-1.197101,0.639429969,-0.035632314,0.677502956,,,
117,0.59855,-0.59855,0.598551,0.638453823,-0.041489704,0.672133639,,,
118,0,-0.59855,0.59855,0.629667686,-0.032215596,0.68726524,,,
119,0.598551,0.59855,-0.59855,0.639429969,-0.030263099,0.677014781,,,
120,-0.598551,1.196951,0.59855,0.632108257,-0.023917635,0.668228746,,,
121,0,-0.598401,-0.59855,0.631620183,-0.037584811,0.682384098,,,
122,-0.59855,0,0,0.638941896,-0.034656167,0.67457421,,,
123,0.59855,-1.1971,0,0.634060754,-0.038072885,0.67799103,,,
124,0.598551,0.59855,0.59855,0.637477574,-0.033191743,0.678967278,,,
125,-1.197101,-0.59855,0,0.633084506,-0.037096738,0.67457421,,,
126,0,0,0,0.633572681,-0.025870031,0.663347604,,,
127,-0.598551,0,0.598551,0.634548828,-0.028798777,0.676526707,,,
128,0.598551,0.59855,0,0.629179613,-0.032215596,0.679455352,,,
129,0,0,0,0.631132008,-0.039537309,0.687753313,,,
130,-0.598551,0.59855,-0.598551,0.633084506,-0.03856106,0.682872171,,,
131,0.598551,0,-1.197101,0.637965647,-0.035144241,0.682384098,,,
132,0,-1.1971,0,0.630155861,-0.040025382,0.672133639,,,
133,0,0.59855,1.197101,0.626739042,-0.031239348,0.673109888,,,
134,-0.598551,0,0.598551,0.640894393,-0.02928685,0.672133639,,,
135,-0.59855,0,0.59855,0.622345973,-0.039537309,0.681407849,,,
136,1.197101,0,0,0.628203364,-0.027334455,0.67457421,,,
137,-0.598551,0,0,0.636989399,-0.034167992,0.6804316,,,
138,0,0,0,0.634548828,-0.02928685,0.68384842,,,
139,0.598551,0,0.59855,0.636989399,-0.038072885,0.694098879,,,
140,-2.367267,1.137096,-2.895637,0.631620183,-0.038072885,0.68384842,,,
141,0.59855,0,0,0.634548828,-0.031239348,0.684336493,,,
142,-0.59855,0,0,0.623810296,-0.039049134,0.682384098,,,
143,0,0,0,0.635525076,-0.03856106,0.68726524,,,
144,0,0,0,0.631132008,-0.033191743,0.669204995,,,
145,0,0,-0.598401,0.647727931,-0.026358206,0.671645566,,,
146,0.59855,-0.59855,0,0.628691437,-0.031727421,0.678479205,,,
147,-0.59855,0,0.598401,0.632596432,-0.031727421,0.67457421,,,
148,0,0.59855,0,0.632108257,-0.038072885,0.686777064,,,
149,0.59855,-0.59855,0,0.631620183,-0.03856106,0.676526707,,,
150,0.598401,-0.598551,-0.598401,0.631620183,-0.040025382,0.688241488,,,
151,-0.598401,-0.59855,-0.59855,0.635525076,-0.034167992,0.683360347,,,
152,1.795502,0,0,0.629667686,-0.031727421,0.678967278,,,
153,0,-0.59855,0,0.637477574,-0.03270367,0.682872171,,,
154,-0.59855,0.59855,0,0.630643935,-0.03270367,0.68384842,,,
155,-0.598551,-0.59855,0.59855,0.636501325,-0.031727421,0.686777064,,,
156,0,0.59855,0,0.626739042,-0.02928685,0.691170133,,,
157,0,0.59855,-0.59855,0.643823038,-0.034656167,0.686288991,,,
158,0,-0.59855,0.59855,0.631132008,-0.035144241,0.685800917,,,
159,-0.598401,0,-0.59855,0.628203364,-0.028798777,0.690193884,,,
160,0,0.59855,0,0.633572681,-0.028798777,0.689217635,,,
161,-0.59855,0,0.59855,0.631620183,-0.040025382,0.671645566,,,
162,1.196951,0,0,0.629667686,-0.02928685,0.663347604,,,
163,0,0,0,0.636013252,-0.038072885,0.674086137,,,
164,0,-0.59855,0.598401,0.630643935,-0.036120489,0.678479205,,,
165,0.598551,0.59855,-0.598401,0.639918145,-0.024405708,0.68384842,,,
166,0,0,-0.59855,0.637477574,-0.034167992,0.687753313,,,
167,0.59855,-1.1971,0,0.634548828,-0.030751172,0.680919776,,,
168,-0.59855,0.59855,-0.59855,0.628691437,-0.036120489,0.685312742,,,
169,-1.196952,-1.197101,0,0.638453823,-0.037096738,0.669693068,,,
170,0.598401,0.598551,1.795501,0.639429969,-0.036120489,0.669204995,,,
171,0,0.59855,-0.598401,0.634548828,-0.033679918,0.672621814,,,
172,0.598551,0,-0.59855,0.634060754,-0.033679918,0.677014781,,,
173,-0.598551,0.59855,0,0.630155861,-0.028798777,0.671157492,,,
174,0,-0.59855,-0.59855,0.631132008,-0.033191743,0.688241488,,,
175,1.197101,0.59855,0,0.633572681,-0.039537309,0.684336493,,,
176,0,0,0,0.633572681,-0.035144241,0.677014781,,,
177,-1.197101,0.598551,0.59855,0.638941896,-0.039049134,0.686777064,,,
178,0.598551,-0.598551,0,0.638941896,-0.031727421,0.690193884,,,
179,-0.598551,-0.59855,1.196951,0.633084506,-0.035632314,0.683360347,,,
180,0,0,0,0.627715291,-0.029775025,0.668716922,,,
181,-0.598401,0.59855,0,0.627227115,-0.033191743,0.673109888,,,
182,-0.59855,0.598551,-0.598401,0.633084506,-0.031239348,0.68726524,,,
183,0.59855,0,0,0.640406218,-0.036120489,0.686288991,,,
184,0,-0.598551,1.196952,0.629667686,-0.03856106,0.685312742,,,
185,-0.59855,-0.59855,0,0.636013252,-0.039537309,0.673109888,,,
186,-0.59855,1.197101,0,0.633572681,-0.033679918,0.673109888,,,
187,0.59855,-0.598551,0,0.637477574,-0.037584811,0.675550459,,,
188,0,0,0,0.641382467,-0.038072885,0.682872171,,,
189,0.59855,0,0.59855,0.629179613,-0.031239348,0.678479205,,,
190,0,0.598551,-0.59855,0.634060754,-0.041489704,0.678967278,,,
191,0.598401,-0.598551,-1.196952,0.637965647,-0.035144241,0.676038634,,,
192,0,0,0.598401,0.643334964,-0.035144241,0.694098879,,,
193,-0.598401,-1.1971,0,0.637965647,-0.034167992,0.681407849,,,
194,0.598401,0.59855,-0.598401,0.632596432,-0.031239348,0.695075025,,,
195,0,0.59855,0.598401,0.633572681,-0.033679918,0.687753313,,,
196,0,0.598551,-0.598401,0.633572681,-0.035144241,0.68384842,,,
197,0.598551,0,0,0.636501325,-0.034656167,0.685312742,,,
198,0,0,-0.59855,0.630155861,-0.034656167,0.681407849,,,
199,1.1971,-0.598551,-0.59855,0.629179613,-0.032215596,0.681407849,,,
200,-0.59855,-0.59855,-0.598551,0.636501325,-0.041001631,0.681895923,,,
201,-1.197101,0.59855,-0.59855,0.631132008,-0.02342946,0.68384842,,,
202,0,0.598551,1.795651,0.632108257,-0.031239348,0.67457421,,,
203,0,0.59855,0.59855,0.634060754,-0.022941386,0.673598063,,,
204,0,0.121506,0.280421,0.637477574,-0.031727421,0.670669317,,,
205,-1.196951,-0.59855,0.598551,0.632108257,-0.034656167,0.667740673,,,
206,-0.59855,0.59855,0.59855,0.64187054,-0.03270367,0.68726524,,,
207,0,0,0,0.636501325,-0.029775025,0.668716922,,,
208,0.59855,-0.59855,0,0.639918145,-0.039537309,0.688241488,,,
209,0,0.59855,0,0.633572681,-0.037096738,0.677502956,,,
210,0.59855,0,0.59855,0.634060754,-0.032215596,0.68726524,,,
211,-1.1971,-0.59855,-1.1971,0.632108257,-0.036120489,0.682384098,,,
212,0.59855,1.1971,0,0.643823038,-0.030751172,0.677502956,,,
213,1.196951,0,0,0.633084506,-0.031727421,0.667740673,,,
214,0,-1.1971,-1.196952,0.638453823,-0.033679918,0.679455352,,,
215,-0.598401,0,0.598401,0.629667686,-0.024405708,0.673109888,,,
216,0,0,0,0.633572681,-0.034167992,0.6804316,,,
217,0,0,0.598551,0.636013252,-0.028798777,0.676526707,,,
218,0,0.59855,0,0.636989399,-0.032215596,0.691658308,,,
219,1.196952,0,-0.598551,0.636989399,-0.03270367,0.679455352,,,
220,0,0,-0.598401,0.633572681,-0.037096738,0.682872171,,,
221,0,0,0,0.643334964,-0.037584811,0.673109888,,,
222,0.59855,0.59855,0,0.637477574,-0.03270367,0.685312742,,,
223,-0.59855,0,-0.59855,0.637477574,-0.035144241,0.678479205,,,
224,0.59855,0,0.59855,0.634060754,-0.028798777,0.686777064,,,
225,-0.59855,0,0.598401,0.636013252,-0.032215596,0.662859531,,,
226,-1.196952,0,-0.598401,0.634060754,-0.024893884,0.674086137,,,
227,0,-0.59855,0,0.630643935,-0.041001631,0.685312742,,,
228,1.196952,0.59855,0.598401,0.631132008,-0.03270367,0.682384098,,,
229,0,-0.59855,0,0.632596432,-0.02928685,0.672621814,,,
230,0,0.59855,0,0.635525076,-0.031239348,0.675550459,,,
231,0,-0.59855,-0.598401,0.632596432,-0.037096738,0.678479205,,,
232,-0.598551,0,0,0.628691437,-0.025870031,0.676526707,,,
233,0.598551,0,0,0.642358716,-0.03856106,0.673598063,,,
234,0,0,0.598401,0.631620183,-0.026358206,0.686288991,,,
235,-0.598551,-0.59855,0,0.634548828,-0.034656167,0.665788175,,,
236,0,0,0,0.629179613,-0.035632314,0.676526707,,,
237,0.598551,0.59855,-0.598401,0.633572681,-0.027334455,0.680919776,,,
238,-0.598551,-1.196951,-1.1971,0.635525076,-0.031727421,0.675550459,,,
239,0,0,1.1971,0.639918145,-0.032215596,0.669204995,,,
240,0,0.598401,0,0.634548828,-0.02928685,0.676526707,,,
241,0,0,0.598401,0.634548828,-0.02928685,0.672133639,,,
242,-0.598401,0.59855,0,0.637477574,-0.035144241,0.67457421,,,
243,-0.59855,-1.196951,0,0.628691437,-0.028310601,0.678967278,,,
244,0.59855,0,0,0.632108257,-0.030263099,0.680919776,,,
245,0.598401,-1.197101,0,0.632108257,-0.033191743,0.67799103,,,
246,-0.598401,1.197101,0,0.642358716,-0.037096738,0.671157492,,,
247,0,0,0.598551,0.632596432,-0.027822528,0.675550459,,,
248,0,0.598401,0,0.637477574,-0.030751172,0.681895923,,,
249,-0.59855,0,0,0.641382467,-0.03856106,0.680919776,,,
250,-0.59855,0,0,0.631620183,-0.032215596,0.67457421,,,
251,0.59855,0.59855,0.59855,0.64187054,-0.039049134,0.672621814,,,
252,0.59855,0,0,0.639918145,-0.040513456,0.676526707,,,
253,0,0,-0.59855,0.628203364,-0.03270367,0.670669317,,,
254,0,0,-0.598551,0.631132008,-0.042465953,0.68384842,,,
255,0.598401,0.59855,0,0.644799286,-0.02928685,0.674086137,,,
256,0.598551,0,-0.598401,0.639918145,-0.034167992,0.667740673,,,
257,-0.598551,0,0,0.639429969,-0.033679918,0.672133639,,,
258,0,-0.59855,0,0.638453823,-0.030751172,0.682872171,,,
259,0.598551,1.197101,0.598401,0.628203364,-0.039049134,0.677014781,,,
260,0,0.59855,-0.598401,0.633084506,-0.030751172,0.685800917,,,
261,-0.598551,-0.59855,0,0.641382467,-0.032215596,0.692146381,,,
