1,0,0,0
0.9999962,-0.002226736,-0.001554755,-0.0005160571
0.9999898,-0.003502819,-0.002759832,-0.0006588412
0.9999875,-0.003530806,-0.003508219,-0.0004844815
0.9999846,-0.003554106,-0.004248253,-0.0003095777
0.9999812,-0.003565128,-0.004979917,-0.0001268007
0.9999772,-0.003526697,-0.005757648,4.321071E-05
0.9999725,-0.003449371,-0.006557054,0.0002188785
0.9999672,-0.003371256,-0.007355683,0.000397603
0.9999611,-0.003288512,-0.00816288,0.0005731708
0.9999544,-0.003182054,-0.008978286,0.0007493307
0.9999467,-0.003063022,-0.009810801,0.0009294107
0.9999384,-0.002920436,-0.01064381,0.001115637
0.9999294,-0.002779957,-0.0114728,0.001298891
0.9999197,-0.002635381,-0.01230581,0.001485693
0.9999089,-0.002482302,-0.01315533,0.001691317
0.9998975,-0.002325332,-0.01400485,0.001895242
0.9998854,-0.002176955,-0.01483379,0.002072508
0.9998728,-0.002035256,-0.01565773,0.002254284
0.9998593,-0.001910924,-0.01648592,0.002444325
0.9998454,-0.001812761,-0.01729103,0.002623021
0.9998313,-0.001765235,-0.01806623,0.002798734
0.999817,-0.001739086,-0.01881566,0.00298178
0.9998021,-0.001715856,-0.01956359,0.003171869
0.9997863,-0.001665966,-0.02033204,0.003363128
0.9997692,-0.001596831,-0.02112608,0.003550716
0.9997516,-0.001518528,-0.0219151,0.00373927
0.9997336,-0.001429561,-0.02269882,0.003928379
0.9997146,-0.001339654,-0.02349456,0.004126546
0.9996949,-0.001247301,-0.02428561,0.004325137
0.999675,-0.001181054,-0.02506021,0.00451865
0.9996544,-0.001132233,-0.02584355,0.004685178
0.9996326,-0.001078746,-0.02664374,0.004854694
0.9996102,-0.001022778,-0.02744356,0.005024599
0.9995879,-0.0009986652,-0.02821573,0.005194325
0.9995658,-0.001030431,-0.02895438,0.005364152
0.9995439,-0.001104013,-0.02966252,0.005547277
0.9995216,-0.001171378,-0.030376,0.005704944
0.9994969,-0.001148484,-0.031144,0.005889766
0.9994703,-0.001081965,-0.0319539,0.006072739
0.9994432,-0.0009978143,-0.03275888,0.0062621
0.9994153,-0.0009120127,-0.033564,0.006449788
0.9993868,-0.0008164627,-0.03436865,0.006640212
0.9993567,-0.0006887761,-0.03519852,0.006836624
0.9993256,-0.0005263386,-0.03603607,0.007026023
0.999293,-0.0003447194,-0.03689431,0.007220837
0.9992596,-0.0001522951,-0.03775305,0.007416474
0.9992256,2.570433E-05,-0.03860721,0.007599181
0.9991912,0.0001681625,-0.03944912,0.007793845
0.999156,0.000311446,-0.04029218,0.007982923
0.9991211,0.000438445,-0.04111038,0.008168825
0.9990856,0.0005724849,-0.04192792,0.008350208
0.9990487,0.0007307883,-0.04276169,0.008525012
0.9990106,0.000919295,-0.04359858,0.008723726
0.9989719,0.001086278,-0.04443076,0.008936065
0.9989331,0.001225962,-0.04525027,0.009133511
0.9988949,0.001336513,-0.04604498,0.009330663
0.9988559,0.001439152,-0.04684229,0.009520318
0.9988172,0.001527333,-0.04761795,0.009708025
0.9987782,0.00160738,-0.04838896,0.009896497
0.9987381,0.001685537,-0.04916818,0.01008883
0.9986973,0.001760502,-0.04994865,0.01028112
0.9986569,0.001822674,-0.05071244,0.01046049
0.9986153,0.001890165,-0.05148385,0.01064494
0.9985734,0.001952932,-0.05224784,0.01084779
0.9985307,0.002016519,-0.0530111,0.01105248
0.9984882,0.002077781,-0.05376166,0.01125313
0.9984443,0.00213987,-0.05452906,0.01144519
0.9984,0.002204343,-0.05528866,0.01164909
0.9983549,0.002267271,-0.05605219,0.01185257
0.9983094,0.002326061,-0.05681133,0.01205329
0.9982633,0.002394798,-0.05757035,0.01225928
0.9982163,0.002453581,-0.05833402,0.01246028
0.9981688,0.002510426,-0.05909735,0.01266272
0.998121,0.002574943,-0.05985573,0.01285329
0.9980719,0.002634911,-0.06062253,0.01305617
0.998022,0.002721461,-0.06138535,0.0132803
0.9979719,0.002807843,-0.0621435,0.01350728
0.9979214,0.002885998,-0.06289758,0.01372859
0.9978712,0.002970849,-0.06363598,0.01394988
0.9978207,0.003056837,-0.06436991,0.01418111
0.9977694,0.003148461,-0.06510281,0.01441255
0.9977164,0.00324427,-0.06585672,0.01464641
0.9976624,0.003329629,-0.0666168,0.01486125
0.9976081,0.003412949,-0.06737251,0.0150791
0.9975528,0.003496742,-0.06813157,0.01530343
0.9974977,0.003558481,-0.06888264,0.01551876
0.9974419,0.00362633,-0.06963499,0.01572604
0.9973857,0.003690579,-0.07038675,0.01593443
