0,0,0
-0.1274918,-0.08921228,-0.02917121
-0.2004935,-0.1583898,-0.03664125
-0.2021121,-0.2012001,-0.02633962
-0.2034931,-0.24353,-0.01600762
-0.2042051,-0.2853758,-0.005230807
-0.2021064,-0.3298658,0.004802891
-0.1978143,-0.3755974,0.01513357
-0.1935122,-0.4212859,0.02562464
-0.1889753,-0.4674696,0.03591986
-0.1831134,-0.5141281,0.04621282
-0.1765705,-0.5617703,0.05670303
-0.1687197,-0.6094457,0.0674948
-0.1610207,-0.6568974,0.07809132
-0.1531273,-0.7045833,0.08886059
-0.1448137,-0.7532169,0.1006739
-0.1363142,-0.8018578,0.1123547
-0.1282964,-0.8493301,0.1224876
-0.1207015,-0.8965185,0.1328625
-0.1141529,-0.9439479,0.1437194
-0.1091106,-0.9900544,0.1539504
-0.1069879,-1.034434,0.1640923
-0.1061288,-1.07733,0.1746881
-0.1054839,-1.120137,0.1856907
-0.103354,-1.164129,0.1966996
-0.1001562,-1.209596,0.2074493
-0.09646703,-1.254781,0.2182194
-0.09219939,-1.299668,0.2289798
-0.08794174,-1.345245,0.2402449
-0.08357861,-1.390557,0.2515122
-0.08072513,-1.434916,0.2625457
-0.07883011,-1.479771,0.2720745
-0.07671603,-1.525593,0.2817559
-0.07449169,-1.571396,0.2914437
-0.07410855,-1.615595,0.3012123
-0.0769407,-1.657841,0.3111653
-0.08222691,-1.698309,0.3220264
-0.08710181,-1.739085,0.3314197
-0.08695868,-1.783035,0.342071
-0.08436783,-1.829412,0.3524611
-0.08081952,-1.875519,0.3631408
-0.07720484,-1.921637,0.3737051
-0.07307541,-1.967736,0.3843746
-0.06718028,-2.015305,0.3952459
-0.05930414,-2.063344,0.40555
-0.0504023,-2.112587,0.4160571
-0.04092106,-2.161872,0.4265318
-0.03224374,-2.210888,0.4362927
-0.02568509,-2.259175,0.4468691
-0.01909081,-2.307532,0.4570965
-0.01342896,-2.354454,0.4671936
-0.007374249,-2.401347,0.4769761
5.781019E-05,-2.449193,0.4862388
0.009070118,-2.497252,0.4966969
0.0167443,-2.545027,0.5080155
0.0229014,-2.592051,0.5185926
0.02737614,-2.637628,0.5292864
0.03139841,-2.683346,0.5395748
0.03459032,-2.72781,0.5498172
0.03728262,-2.772,0.5601371
0.03980187,-2.816657,0.5706782
0.04210223,-2.861382,0.5812243
0.04372824,-2.905136,0.5910939
0.04558943,-2.949331,0.601216
0.04704489,-2.993099,0.6124176
0.04850162,-3.036826,0.6237136
0.04983021,-3.079822,0.6347859
0.05120367,-3.123778,0.6453494
0.05261551,-3.167294,0.6565735
0.05390022,-3.21103,0.667776
0.05493526,-3.254509,0.6788402
0.05647309,-3.297995,0.6901354
0.05742877,-3.341729,0.7012024
0.05822818,-3.38544,0.7123587
0.0595232,-3.428875,0.7227737
0.06042418,-3.472786,0.7339214
0.06267627,-3.516514,0.7461008
0.06486627,-3.559975,0.7584363
0.06659047,-3.603189,0.7704951
0.06868768,-3.645519,0.7824978
0.0707463,-3.687599,0.7950568
0.07309121,-3.729629,0.8075763
0.07558473,-3.772867,0.8201883
0.07757121,-3.816431,0.8317712
0.07938684,-3.859743,0.8435342
0.08113497,-3.903249,0.8556576
0.08165731,-3.946257,0.86743
0.0825574,-3.989342,0.8786826
0.08320573,-4.032387,0.8900213
0.08393959,-4.075152,0.9014922
0.08514535,-4.117798,0.9130932
0.08624312,-4.160408,0.925255
0.08787457,-4.203986,0.9367125
0.08938603,-4.247276,0.9489073
0.08994228,-4.290919,0.9602104
0.09006994,-4.334277,0.9714958
0.09006131,-4.378156,0.9827116
0.09083339,-4.421755,0.9937389
0.09212182,-4.465193,1.005058
0.09259555,-4.508848,1.015969
0.09329965,-4.552239,1.026898
0.09355353,-4.595855,1.038914
0.09472771,-4.638735,1.051519
0.09515268,-4.681602,1.064451
0.09558932,-4.724216,1.076992
0.09640077,-4.766598,1.090007
0.09716762,-4.809464,1.103292
0.09799343,-4.851273,1.116902
0.09923635,-4.894302,1.130394
0.09859787,-4.937238,1.141769
0.09822665,-4.980615,1.153657
0.0978533,-5.023267,1.165823
0.09760142,-5.066616,1.177613
