-48.02,-14.7,939.82,0,0,0,0,0,0
-49,-16.66,936.88,-34.16,-2.867,-4.331,13.33008,-43.48145,-27.46582
-49,-13.72,936.88,-18.788,-2.196,-2.684,13.33008,-43.48145,-27.46582
-47.04,-12.74,937.86,-0.488,-0.244,0.122,13.33008,-43.48145,-27.46582
-48.02,-12.74,937.86,-0.244,-0.122,0,13.33008,-43.48145,-27.46582
-46.06,-14.7,936.88,-0.244,0.061,-0.244,12.69531,-45.38574,-27.00806
-48.02,-14.7,937.86,-0.183,-0.122,0,12.69531,-45.38574,-27.00806
-48.02,-12.74,939.82,-0.305,-0.122,0,12.69531,-45.38574,-27.00806
-46.06,-12.74,935.9,-0.305,-0.122,0,13.96484,-44.43359,-27.31323
-47.04,-12.74,935.9,-0.244,-0.122,0.061,13.96484,-44.43359,-27.31323
-49,-12.74,936.88,-0.183,-0.122,-0.122,13.96484,-44.43359,-27.31323
-48.02,-13.72,937.86,-0.305,-0.122,-0.061,13.96484,-44.43359,-27.31323
-47.04,-15.68,938.84,-0.366,-0.061,-0.061,12.69531,-45.06836,-27.31323
-48.02,-13.72,936.88,-0.244,0.061,-0.122,12.69531,-45.06836,-27.31323
-46.06,-14.7,938.84,-0.305,-0.122,-0.061,12.69531,-45.06836,-27.31323
-49,-13.72,938.84,-0.122,0,0.122,12.69531,-45.06836,-27.31323
-49.98,-13.72,934.92,-0.122,0,0.122,13.64746,-45.06836,-27.771
-48.02,-12.74,936.88,-0.244,0.061,-0.061,13.64746,-45.06836,-27.771
-48.02,-16.66,937.86,-0.183,-0.305,0.061,13.64746,-45.06836,-27.771
-47.04,-13.72,935.9,-0.244,-0.122,0,13.64746,-45.06836,-27.771
-48.02,-14.7,935.9,-0.183,-0.122,-0.061,14.28223,-44.43359,-27.31323
-48.02,-14.7,938.84,-0.366,0.122,0,14.28223,-44.43359,-27.31323
-47.04,-14.7,939.82,-0.244,0.122,-0.061,14.28223,-44.43359,-27.31323
-48.02,-14.7,939.82,-0.183,-0.122,0.061,14.28223,-44.43359,-27.31323
-48.02,-14.7,937.86,-0.183,-0.122,0.061,13.64746,-44.75098,-27.00806
-48.02,-13.72,938.84,-0.305,-0.244,0.061,13.64746,-44.75098,-27.00806
-46.06,-12.74,939.82,-0.244,-0.305,0,13.64746,-44.75098,-27.00806
-49,-15.68,937.86,-0.183,-0.122,-0.061,13.64746,-45.06836,-27.61841
-49,-13.72,938.84,-0.244,-0.122,-0.061,13.64746,-45.06836,-27.61841
-47.04,-14.7,937.86,-0.305,-0.183,-0.061,13.64746,-45.06836,-27.61841
-48.02,-12.74,937.86,-0.183,0,0,13.64746,-45.06836,-27.61841
-47.04,-13.72,937.86,-0.183,-0.061,-0.061,14.28223,-45.06836,-27.31323
-49,-14.7,936.88,-0.183,-0.061,-0.061,14.28223,-45.06836,-27.31323
-49,-14.7,938.84,-0.366,-0.122,-0.122,14.28223,-45.06836,-27.31323
-48.02,-13.72,937.86,-0.305,0,-0.061,14.28223,-45.06836,-27.31323
-49,-14.7,936.88,-0.366,-0.183,-0.061,13.96484,-44.75098,-27.46582
-49,-14.7,939.82,-0.244,-0.122,0.061,13.96484,-44.75098,-27.46582
-47.04,-15.68,938.84,-0.183,-0.122,-0.122,13.96484,-44.75098,-27.46582
-49.98,-14.7,937.86,-0.183,-0.122,-0.061,13.0127,-44.11621,-27.31323
-48.02,-15.68,937.86,-0.244,-0.122,-0.061,13.0127,-44.11621,-27.31323
-47.04,-14.7,941.78,-0.244,-0.122,-0.061,13.0127,-44.11621,-27.31323
-49,-15.68,937.86,-0.305,-0.244,-0.122,13.0127,-44.11621,-27.31323
-48.02,-14.7,937.86,-0.183,-0.061,0,13.0127,-44.75098,-27.31323
-49,-12.74,935.9,-0.244,0,-0.122,13.0127,-44.75098,-27.31323
-48.02,-12.74,937.86,-0.244,-0.183,-0.061,13.0127,-44.75098,-27.31323
-46.06,-13.72,936.88,-0.244,-0.183,0,13.0127,-44.75098,-27.31323
-48.02,-15.68,937.86,-0.122,-0.061,0,13.0127,-44.75098,-27.46582
-49,-14.7,936.88,-0.244,0,-0.061,13.0127,-44.75098,-27.46582
-48.02,-12.74,937.86,-0.305,-0.244,0,13.0127,-44.75098,-27.46582
-47.04,-14.7,936.88,-0.305,-0.244,0,13.0127,-44.75098,-27.46582
-47.04,-15.68,937.86,-0.244,0,0,13.64746,-44.75098,-27.92358
-48.02,-12.74,939.82,-0.244,-0.122,-0.122,13.64746,-44.75098,-27.92358
-49,-13.72,939.82,-0.244,0.061,0,13.64746,-44.75098,-27.92358
-49.98,-14.7,938.84,-0.061,0,0,13.33008,-44.75098,-27.16064
-49,-14.7,939.82,-0.305,0,-0.061,13.33008,-44.75098,-27.16064
-48.02,-13.72,936.88,-0.244,-0.122,0.061,13.33008,-44.75098,-27.16064
