1,0,0,0
0.9999968,-0.002431227,-0.0005625681,-0.0005043832
0.9999933,-0.003437288,-0.0009805438,-0.0007146674
0.9999933,-0.003414074,-0.001134577,-0.0006824136
0.9999934,-0.00338782,-0.001231992,-0.0005777209
0.9999933,-0.003381085,-0.001316795,-0.0004470054
0.9999933,-0.003387078,-0.00138893,-0.00035041
0.9999931,-0.00340475,-0.001456569,-0.0002409965
0.999993,-0.003422739,-0.001524052,-0.000130815
0.9999927,-0.003453722,-0.001587439,-5.055268E-05
0.9999926,-0.003467835,-0.0016637,8.508767E-06
0.9999925,-0.00348211,-0.001727207,6.333446E-05
0.9999923,-0.003488943,-0.001799753,0.0001293762
0.9999921,-0.003484666,-0.001885268,0.0001913317
0.9999919,-0.00349918,-0.001957595,0.0002829438
0.9999917,-0.003505169,-0.002025597,0.0003873944
0.9999915,-0.003512712,-0.002093613,0.0004926075
0.9999912,-0.003519814,-0.002170245,0.0005636868
0.9999911,-0.003538409,-0.002216828,0.0006474677
0.9999907,-0.003574089,-0.002272379,0.000748328
0.9999904,-0.003607608,-0.002327733,0.0008826202
0.9999899,-0.003637259,-0.00237849,0.001110658
0.9999893,-0.003663266,-0.00244559,0.001377153
0.9999887,-0.003689532,-0.002512625,0.00164406
0.9999881,-0.003693021,-0.002584332,0.001894105
0.9999875,-0.003708102,-0.002639219,0.002063034
0.9999869,-0.003747446,-0.00268113,0.00224044
0.9999862,-0.00378348,-0.002723735,0.002394679
0.9999859,-0.003800208,-0.002788081,0.00247695
0.9999857,-0.003699879,-0.002933103,0.002512609
0.9999857,-0.003471507,-0.003197119,0.002532027
0.9999855,-0.003404584,-0.003315948,0.002548988
0.9999853,-0.003338711,-0.003434796,0.002566419
0.999985,-0.003318239,-0.003511128,0.002582908
0.9999847,-0.003226855,-0.003655864,0.002594878
0.9999844,-0.003126472,-0.003809085,0.002610894
0.9999841,-0.003077082,-0.00392836,0.002622351
0.9999838,-0.003063071,-0.004009493,0.002638007
0.9999834,-0.003056341,-0.004086173,0.002649606
0.9999832,-0.003037642,-0.00417145,0.002661288
0.9999828,-0.00301856,-0.004256684,0.002672928
0.9999825,-0.003020373,-0.004329112,0.002688746
0.9999821,-0.003018281,-0.00440574,0.002696561
0.9999817,-0.003024249,-0.004478037,0.002725438
0.9999813,-0.003021583,-0.004558846,0.002741661
0.9999809,-0.00301894,-0.004639671,0.002757836
0.9999804,-0.003015849,-0.004724637,0.002774218
0.99998,-0.003008783,-0.004813858,0.002803368
0.9999796,-0.003001568,-0.004881787,0.002828133
0.9999791,-0.002995231,-0.004950025,0.002852206
0.9999788,-0.00300647,-0.005018415,0.002863487
0.9999785,-0.003067869,-0.005044289,0.002865716
0.999978,-0.00306574,-0.005125356,0.002885442
0.9999775,-0.003063762,-0.005206518,0.002904875
0.9999771,-0.003074809,-0.005275026,0.002915592
0.9999768,-0.003086282,-0.00533501,0.002934908
0.9999763,-0.003050002,-0.005424601,0.00295019
0.9999758,-0.003013259,-0.005513912,0.002966308
0.9999753,-0.002984339,-0.00562871,0.002982439
0.9999747,-0.002968493,-0.005713765,0.002998423
0.9999743,-0.00296588,-0.005794643,0.003018604
0.9999738,-0.00295912,-0.005879929,0.003034071
0.9999732,-0.002947631,-0.005969386,0.003049604
0.9999726,-0.002945301,-0.006046159,0.00306513
0.9999722,-0.002951497,-0.00611877,0.003080317
0.9999717,-0.002957685,-0.006191378,0.003095511
0.9999711,-0.002977501,-0.006259847,0.00311494
0.9999707,-0.003022682,-0.006307086,0.003129887
0.99997,-0.003029085,-0.006388408,0.003148641
0.9999695,-0.003044316,-0.006461242,0.003163276
0.999969,-0.00307285,-0.00652141,0.003181956
0.9999684,-0.003074699,-0.006598424,0.003196507
0.9999678,-0.003076808,-0.006675223,0.003212055
0.9999672,-0.003092742,-0.006743386,0.003226413
0.9999667,-0.003099092,-0.006811328,0.003253021
0.9999652,-0.003157259,-0.006827657,0.003599128
