-52.92,-25.48,935.9,0,0,0,0,0,0
-50.96,-24.5,935.9,-38.308,-16.653,-10.553,12.69531,-45.06836,-27.61841
-52.92,-24.5,933.94,-17.385,-6.954,-4.453,12.69531,-45.06836,-27.61841
-51.94,-22.54,937.86,-0.61,-0.427,0.061,12.69531,-45.06836,-27.61841
-52.92,-25.48,934.92,-0.244,-0.061,-0.122,12.69531,-45.06836,-27.61841
-51.94,-24.5,934.92,-0.244,-0.061,0.122,13.33008,-45.06836,-27.31323
-51.94,-24.5,939.82,-0.305,-0.122,-0.122,13.33008,-45.06836,-27.31323
-50.96,-22.54,938.84,-0.305,-0.122,-0.061,13.33008,-45.06836,-27.31323
-51.94,-23.52,936.88,-0.305,-0.122,-0.061,12.06055,-45.06836,-27.61841
-51.94,-22.54,933.94,-0.427,0,-0.122,12.06055,-45.06836,-27.61841
-50.96,-22.54,934.92,-0.305,0.061,-0.061,12.06055,-45.06836,-27.61841
-52.92,-24.5,935.9,-0.244,0.061,-0.061,12.06055,-45.06836,-27.61841
-49.98,-23.52,935.9,-0.183,0.061,-0.122,12.69531,-44.75098,-27.46582
-52.92,-22.54,933.94,-0.244,-0.061,-0.061,12.69531,-44.75098,-27.46582
-49.98,-25.48,934.92,-0.122,-0.183,-0.061,12.69531,-44.75098,-27.46582
-51.94,-22.54,933.94,-0.061,-0.244,-0.061,12.69531,-44.75098,-27.46582
-52.92,-22.54,933.94,-0.061,-0.244,-0.061,13.64746,-44.43359,-27.31323
-50.96,-24.5,935.9,-0.183,-0.122,-0.061,13.64746,-44.43359,-27.31323
-52.92,-23.52,939.82,-0.305,-0.061,-0.061,13.64746,-44.43359,-27.31323
-50.96,-22.54,937.86,-0.305,-0.122,-0.061,13.64746,-44.43359,-27.31323
-52.92,-24.5,933.94,-0.122,-0.122,-0.061,11.74316,-44.75098,-27.31323
-50.96,-23.52,936.88,-0.122,-0.061,-0.061,11.74316,-44.75098,-27.31323
-51.94,-25.48,940.8,-0.244,-0.061,0,11.74316,-44.75098,-27.31323
-51.94,-26.46,936.88,-0.244,-0.061,0,12.69531,-45.70313,-27.771
-50.96,-22.54,937.86,-0.183,0.061,-0.061,12.69531,-45.70313,-27.771
-51.94,-22.54,934.92,-0.183,0,0.061,12.69531,-45.70313,-27.771
-51.94,-20.58,934.92,-0.305,0,-0.061,12.69531,-45.70313,-27.771
-52.92,-22.54,936.88,-0.366,0,-0.061,12.69531,-45.38574,-27.31323
-51.94,-22.54,937.86,-0.244,-0.122,-0.061,12.69531,-45.38574,-27.31323
-50.96,-21.56,934.92,-0.183,0,-0.122,12.69531,-45.38574,-27.31323
-50.96,-23.52,935.9,-0.305,0.061,0.061,12.69531,-45.38574,-27.31323
-52.92,-22.54,934.92,-0.305,0.061,-0.183,12.69531,-46.02051,-27.16064
-51.94,-24.5,936.88,-0.305,0.061,-0.183,12.69531,-46.02051,-27.16064
-50.96,-23.52,937.86,-0.244,0.061,0.061,12.69531,-46.02051,-27.16064
-51.94,-24.5,935.9,-0.244,0.061,-0.122,12.69531,-46.02051,-27.16064
-51.94,-24.5,935.9,-0.122,0,-0.122,11.74316,-45.06836,-27.46582
-51.94,-23.52,937.86,-0.305,0.061,0,11.74316,-45.06836,-27.46582
-52.92,-24.5,934.92,-0.305,0.244,-0.061,11.74316,-45.06836,-27.46582
