1,0,0,0
0.999997101157268,-0.00238099745889139,-0.000202605617564406,-0.000295768702984985
0.999993018604704,-0.00368880238600977,-0.00035840867732501,-0.00047646828757444
0.999992906598738,-0.0037190270900294,-0.000377840467074248,-0.000461331001511163
0.999992856315234,-0.00373220866934818,-0.000388785547607822,-0.00045473370881359
0.999992802371856,-0.0037455426982683,-0.000387009852480336,-0.000465121222054571
0.99999276710914,-0.00375462793364152,-0.0003979312183745,-0.000458420365278532
0.999992699561785,-0.00377221513133815,-0.000408846671289352,-0.000451730599738105
0.99999263180908,-0.00378973163367338,-0.000419731667802442,-0.000445069680737178
0.999992581659874,-0.00380298984347334,-0.000430593413800864,-0.000434146039609338
0.999992541871804,-0.00381198113851301,-0.000441488164297076,-0.000435991706355097
0.999992471118853,-0.00382950011970461,-0.000452373381932551,-0.000433581326250409
0.999992385299966,-0.00385131838122741,-0.000459084441675695,-0.000431196344226767
0.999992334068974,-0.00386459752560706,-0.000457286121900443,-0.000433103514070497
0.999992262025015,-0.00388215279354918,-0.000468264807924746,-0.000430706222759497
0.999992248783243,-0.00388692296035549,-0.000470654745257405,-0.000415556787471525
0.999992235450977,-0.00389165505143418,-0.000472999439957383,-0.000400412596390778
0.999992185657873,-0.00390489169979406,-0.000471148985963021,-0.000398073655964173
0.999992143258738,-0.00391391396445636,-0.000494824407141173,-0.000387100866681243
0.999992088391244,-0.00392716636235033,-0.000505742473630546,-0.000380452141565559
0.999992048329122,-0.00393617725472057,-0.000516609143025618,-0.000378023994159354
0.999991968008727,-0.00395795931127244,-0.000510421035031976,-0.000371411483317145
0.999991919418393,-0.00397122337566985,-0.000504262467862428,-0.000369055799039579
0.999991882034786,-0.00398023817741561,-0.00051509726646618,-0.000358110854016008
0.999991844163286,-0.00398929494589111,-0.0005259478078709,-0.000347147875903032
0.999991767302279,-0.00400686411069273,-0.000545311449174773,-0.000336159317186441
0.999991702966827,-0.00402016863160471,-0.000568968420773803,-0.000329418601189847
0.999991661201615,-0.00402918558344108,-0.0005798796551153,-0.000327002070121309
0.999991602084568,-0.0040424458732527,-0.000590787015782313,-0.000324595754170433
0.999991522762471,-0.00405997618527585,-0.000605969847445099,-0.00032217559626263
0.999991486869522,-0.00406897123789455,-0.000608350659148469,-0.000315548766354593
0.999991446782483,-0.00407800808966412,-0.000614953563726865,-0.000313119804310159
0.999991406557352,-0.00408704986860973,-0.000621539532468205,-0.00031068220164608
0.999991309782995,-0.0041088658236889,-0.000632398278544541,-0.000312494080850814
0.999991236785666,-0.00412641681534732,-0.000634730653800502,-0.000310085694268234
0.999991137683363,-0.00414820148962291,-0.000649867721535724,-0.000307654155549817
0.999991078739269,-0.0041614728675621,-0.000660714575273654,-0.000296718210960299
0.999991033363293,-0.00417048735905632,-0.000671634236857825,-0.00029855594696046
0.999990989183258,-0.00417946436469475,-0.000682577132415125,-0.000296172876126977
0.999990926895759,-0.00419271000427135,-0.000693537452712781,-0.000293793776513698
0.999990864325978,-0.00420594917840081,-0.000704506582930072,-0.000291421629717603
0.999990776103296,-0.0042234511559206,-0.000723991558005846,-0.000293265896841189
0.999990735055901,-0.00423246801653158,-0.000730660631843399,-0.000286621507745995
0.999990676553716,-0.0042457196834824,-0.000733093540796962,-0.000288520139351501
0.999990609602494,-0.00425897936654591,-0.000748293638060248,-0.000286108752707899
0.999990543381152,-0.004272252228703,-0.000763493683623245,-0.00027943972078985
0.999990519782736,-0.00427700306087308,-0.000770174885551193,-0.000272800506208304
0.999990461770912,-0.00429025771422293,-0.000772602758127725,-0.00027044578257513
0.999990373072224,-0.00430776515230033,-0.00079205185953839,-0.00026377285434058
0.999990283567389,-0.00432528865830121,-0.000811511657272819,-0.000257094662731709
0.999990225971041,-0.00433851768786456,-0.000813926414458937,-0.000250500400963208
0.999990159158953,-0.00435171799105264,-0.000824883132087196,-0.000252395716332171
0.999990104757748,-0.00436492799171152,-0.000823019506900143,-0.000245823323382878
0.999990102192372,-0.00436543979965337,-0.000825380405122261,-0.000239164862781156
0.999990024047414,-0.00438298360570239,-0.000827764976479864,-0.000236781563900365
0.999989959187962,-0.00439627180022646,-0.000838636476500769,-0.000225845916295571
